time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
407,1,1,2801.43,7.48,86,53.151876,6.710664,0.4,127,
408,1,1,2806.74,7.5,86,53.151824,6.710589,0.4,128,
409,1,1,2839.86,7.52,86,53.151772,6.710515,0.5,129,
410,1,1,2852.66,7.53,87,53.151721,6.71044,0.5,128,
411,1,1,2860.26,7.54,87,53.15167,6.710364,0.6,128,
412,1,1,2867.81,7.56,87,53.15162,6.710288,0.7,129,
413,1,1,2875.48,7.57,88,53.151569,6.710211,0.7,128,
414,1,1,2883.13,7.57,88,53.151519,6.710134,0.8,127,
415,1,1,2890.78,7.57,88,53.151469,6.710056,0.9,127,
416,1,1,2898.31,7.56,88,53.151419,6.709979,1.0,127,
417,1,1,2905.78,7.55,89,53.15137,6.709902,1.0,127,
418,1,1,2913.22,7.53,89,53.15132,6.709825,0.9,127,
419,1,1,2920.66,7.51,89,53.151271,6.709749,0.9,127,
420,1,1,2928.18,7.49,89,53.151221,6.709673,0.8,126,
421,1,1,2935.81,7.48,89,53.151172,6.709598,0.7,125,
422,1,1,2943.48,7.47,90,53.151122,6.709523,0.6,126,
423,1,1,2951.09,7.46,90,53.151073,6.709448,0.5,126,
424,1,1,2958.71,7.44,90,53.151024,6.709374,0.4,126,
425,1,1,2958.71,7.43,90,53.150975,6.7093,0.3,126,
426,1,1,2958.71,7.42,90,53.150926,6.709226,0.2,125,
427,1,1,2966.29,7.41,90,53.150878,6.709151,0.1,126,
428,1,1,2973.71,7.39,91,53.150831,6.709077,0.0,125,
429,1,1,2981.01,7.37,91,53.150784,6.709002,0.1,125,
430,1,1,2981.01,7.33,91,53.150738,6.708926,0.3,125,
431,1,1,2981.01,7.29,91,53.150692,6.70885,0.4,125,
432,1,1,2988.18,7.24,91,53.150648,6.708773,0.5,123,
433,1,1,2995.46,7.2,91,53.150605,6.708696,0.7,123,
434,1,1,3002.72,7.16,92,53.150563,6.708617,0.9,124,
435,1,1,3008.88,7.12,92,53.150521,6.708538,1.0,124,
436,1,1,3016.1,7.08,92,53.150481,6.708458,1.2,124,
437,1,1,3023.31,7.04,92,53.150441,6.708378,1.4,124,
438,1,1,3030.65,7.02,93,53.150401,6.708297,1.5,126,
439,1,1,3037.9,7.0,93,53.150362,6.708215,1.6,127,
440,1,1,3044.11,6.99,93,53.150323,6.708133,1.6,126,
441,1,1,3051.3,6.99,93,53.150284,6.70805,1.6,125,
442,1,1,3058.46,6.99,93,53.150245,6.707967,1.7,126,
443,1,1,3065.61,6.98,94,53.150206,6.707884,1.7,126,
444,1,1,3072.69,6.98,94,53.150166,6.707801,1.8,126,
445,1,1,3079.22,6.97,94,53.150127,6.707718,1.8,126,
446,1,1,3086.47,6.97,94,53.150087,6.707634,1.8,126,
447,1,1,3093.77,6.98,95,53.150046,6.70755,1.9,126,
448,1,1,3101.14,6.98,95,53.150006,6.707466,2.0,126,
449,1,1,3108.6,7.0,95,53.149965,6.707382,2.1,126,
450,1,1,3114.49,7.02,95,53.149924,6.707297,2.2,126,
451,1,1,3121.93,7.04,95,53.149883,6.707211,2.3,128,
452,1,1,3129.4,7.07,96,53.149842,6.707125,2.4,127,
453,1,1,3136.87,7.1,96,53.149801,6.707039,2.5,126,
454,1,1,3144.43,7.13,96,53.149759,6.706952,2.6,127,
455,1,1,3150.71,7.18,96,53.149718,6.706864,2.7,128,
456,1,1,3158.38,7.22,97,53.149676,6.706776,2.8,129,
457,1,1,3166.0,7.26,97,53.149635,6.706688,2.9,130,
458,1,1,3173.65,7.29,97,53.149593,6.706599,3.0,130,
459,1,1,3181.38,7.32,97,53.149551,6.70651,3.1,131,
460,1,1,3187.56,7.34,98,53.14951,6.706421,3.2,131,
461,1,1,3195.18,7.36,98,53.149468,6.706332,3.3,132,
462,1,1,3202.61,7.38,98,53.149427,6.706243,3.4,133,
463,1,1,3210.34,7.4,98,53.149385,6.706154,3.5,132,
464,1,1,3217.91,7.41,99,53.149344,6.706066,3.6,131,
465,1,1,3224.92,7.42,99,53.149303,6.705978,3.7,131,
466,1,1,3232.43,7.42,99,53.149262,6.705891,3.8,131,
467,1,1,3239.95,7.41,99,53.149221,6.705804,3.9,131,
468,1,1,3247.33,7.4,100,53.149181,6.705719,4.0,131,
469,1,1,3254.63,7.38,100,53.149142,6.705635,4.0,131,
470,1,1,3262.09,7.33,100,53.149107,6.705549,4.1,130,
471,1,1,3269.03,7.28,100,53.149078,6.705458,4.1,129,
472,1,1,3275.85,7.22,100,53.149059,6.705362,4.1,129,
473,1,1,3282.53,7.14,101,53.149052,6.705267,4.1,128,
474,1,1,3288.79,7.05,101,53.149062,6.705183,4.1,129,
475,1,1,3296.66,6.94,101,53.149089,6.705117,4.1,129,
476,1,1,3302.26,6.79,101,53.149125,6.705063,4.1,129,
477,1,1,3322.47,6.63,102,53.14916,6.705012,4.0,128,
478,1,1,3333.98,5.47,102,53.149194,6.704963,3.9,128,
479,1,1,3340.13,5.47,102,53.14923,6.704911,3.9,128,
480,1,1,3345.43,5.47,102,53.149269,6.704856,3.8,127,
481,1,1,3351.11,5.75,102,53.149312,6.704798,3.7,126,
482,1,1,3357.22,6.09,103,53.149357,6.704737,3.7,126,
483,1,1,3363.73,6.43,103,53.149404,6.704676,3.7,125,
484,1,1,3370.55,6.59,103,53.149453,6.704614,3.6,124,
485,1,1,3377.45,6.71,103,53.149503,6.704551,3.6,125,
486,1,1,3384.39,6.78,103,53.149553,6.704488,3.6,125,
487,1,1,3391.31,6.85,104,53.149604,6.704426,3.7,127,
488,1,1,3398.26,6.89,104,53.149654,6.704364,3.7,128,
489,1,1,3405.23,6.92,104,53.149704,6.704302,3.8,130,
490,1,1,3412.19,6.94,104,53.149754,6.704241,3.9,130,
491,1,1,3419.15,6.9,104,53.149804,6.704179,4.0,130,
492,1,1,3426.0,6.89,105,53.149853,6.704117,4.0,130,
493,1,1,3432.89,6.88,105,53.149903,6.704055,4.1,130,
494,1,1,3439.86,6.92,105,53.149953,6.703991,4.2,130,
495,1,1,3446.99,6.91,105,53.150002,6.703928,4.3,130,
496,1,1,3454.0,6.95,106,53.150051,6.703864,4.2,128,
497,1,1,3461.0,6.86,106,53.150099,6.703803,4.1,127,
498,1,1,3467.72,6.49,106,53.150142,6.703747,4.0,124,
499,1,1,3473.66,5.74,106,53.150177,6.703702,3.9,123,
500,1,1,3478.45,5.26,106,53.150204,6.703666,3.9,123,
501,1,1,3482.11,4.92,106,53.150225,6.703636,3.8,121,
502,1,1,3485.34,4.57,107,53.150244,6.703612,3.8,121,
503,1,1,3488.43,3.3,107,53.150263,6.703588,3.7,121,
504,1,1,3491.61,3.29,107,53.150285,6.70356,3.7,121,
505,1,1,3495.38,3.27,107,53.150312,6.703526,3.6,120,
506,1,1,3495.38,3.67,107,53.150343,6.703485,3.6,120,
507,1,1,3495.38,4.21,107,53.150379,6.70344,3.5,120,
508,1,1,3501.1,4.75,107,53.150418,6.70339,3.4,119,
509,1,1,3507.31,5.25,107,53.150458,6.703337,3.3,121,
510,1,1,3513.73,5.62,107,53.150498,6.703282,3.3,125,
511,1,1,3513.73,5.81,107,53.150539,6.703227,3.3,127,
512,1,1,3513.73,5.83,107,53.15058,6.703172,3.2,126,
513,1,1,3519.64,5.77,108,53.15062,6.703117,3.2,125,
514,1,1,3525.36,5.62,108,53.15066,6.703063,3.2,124,
515,1,1,3530.88,5.47,108,53.150699,6.703012,3.2,123,
516,1,1,3530.88,5.31,108,53.150736,6.702964,3.2,122,
517,1,1,3530.88,5.13,108,53.150771,6.702921,3.2,121,
518,1,1,3535.89,4.96,108,53.150801,6.702886,3.2,121,
519,1,1,3539.48,4.22,108,53.150826,6.70286,3.2,120,
520,1,1,3542.22,3.41,108,53.150846,6.702841,3.2,120,
521,1,1,3555.66,2.74,109,53.150861,6.702827,3.2,120,
522,1,1,3557.22,2.19,109,53.150872,6.702818,3.3,120,
523,1,1,3558.86,1.89,109,53.15088,6.702812,3.3,119,
524,1,1,3560.34,1.64,109,53.150885,6.702809,3.3,120,
525,1,1,3561.3,1.45,109,53.150888,6.702808,3.3,121,
526,1,1,3571.91,1.24,109,53.15089,6.702808,3.3,120,
527,1,1,3572.49,1.09,109,53.150891,6.702807,3.3,120,
528,1,1,3572.49,0.0,109,53.150892,6.702807,3.3,120,
529,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,120,
530,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,117,
531,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,119,
532,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,116,
533,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,114,
534,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,114,
535,1,1,3572.49,0.0,109,53.150893,6.702808,3.3,113,
536,1,1,3572.49,0.0,109,53.150893,6.702808,3.3,113,
537,1,1,3572.49,0.0,109,53.150893,6.702808,3.3,114,
538,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,113,
539,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,111,
540,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,109,
541,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,108,
542,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,106,
543,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,107,
544,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,106,
545,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,103,
546,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,101,
547,1,1,3572.49,0.0,109,53.150893,6.702807,3.3,101,
548,1,1,3572.49,0.0,110,53.150893,6.702807,3.3,99,
549,1,1,3572.49,0.0,110,53.150893,6.702807,3.3,98,
550,1,1,3572.49,0.0,110,53.150893,6.702807,3.3,98,
551,1,1,3572.49,0.0,110,53.150893,6.702807,3.3,97,
552,1,1,3572.49,0.0,110,53.150893,6.702808,3.3,97,
553,1,1,3572.49,0.0,110,53.150893,6.702808,3.3,97,
554,1,1,3572.49,0.0,110,53.150893,6.702808,3.3,99,
555,1,1,3572.49,0.0,110,53.150893,6.702808,3.3,99,
556,1,1,3572.49,0.0,110,53.150892,6.702808,3.3,100,
557,1,1,3572.49,0.0,110,53.150891,6.702807,3.3,102,
558,1,1,3572.49,0.0,110,53.150889,6.702805,3.3,100,
559,1,1,3573.39,0.55,110,53.150889,6.702803,3.3,99,
560,1,1,3573.77,0.53,110,53.150893,6.7028,3.3,101,
561,1,1,3574.9,0.51,110,53.150905,6.702798,3.3,104,
562,1,1,3576.99,1.17,110,53.150923,6.702804,3.3,101,
563,1,1,3579.64,2.01,110,53.150948,6.702824,3.3,103,
564,1,1,3583.12,2.86,110,53.150979,6.702862,3.2,101,
565,1,1,3587.47,3.51,110,53.151015,6.702908,3.1,99,
566,1,1,3592.43,4.18,110,53.151057,6.702951,3.1,101,
567,1,1,3597.99,4.68,110,53.151106,6.702982,3.0,103,
568,1,1,3604.03,5.23,111,53.151161,6.702996,3.0,103,
569,1,1,3610.66,5.69,111,53.151223,6.702987,3.1,105,
570,1,1,3617.65,6.17,111,53.151287,6.702965,3.2,108,
571,1,1,3624.99,6.46,111,53.151351,6.702939,3.3,108,
572,1,1,3632.32,6.57,112,53.151411,6.702917,3.3,109,
573,1,1,3639.18,6.56,112,53.151469,6.702899,3.4,107,
574,1,1,3645.85,6.41,112,53.151525,6.702881,3.5,107,
575,1,1,3652.22,6.38,112,53.151581,6.702863,3.5,108,
576,1,1,3658.74,6.37,112,53.151637,6.702843,3.6,110,
577,1,1,3665.31,6.33,113,53.151696,6.702821,3.6,110,
578,1,1,3671.92,6.5,113,53.151757,6.702796,3.6,109,
579,1,1,3679.6,6.7,113,53.151819,6.70277,3.7,109,
580,1,1,3686.65,6.68,113,53.151881,6.702743,3.7,110,
581,1,1,3693.63,6.66,113,53.151944,6.702715,3.7,112,
582,1,1,3693.63,6.64,114,53.152006,6.702686,3.8,114,
583,1,1,3703.87,6.61,114,53.152067,6.702657,3.8,114,
584,1,1,3714.15,6.58,114,53.152128,6.702628,3.8,116,
585,1,1,3721.04,6.58,114,53.152188,6.702599,3.9,116,
586,1,1,3728.43,6.6,115,53.15225,6.70257,3.9,116,
587,1,1,3735.86,6.63,115,53.152312,6.702541,4.0,117,
588,1,1,3743.3,6.66,115,53.152376,6.702512,4.0,117,
589,1,1,3750.71,6.7,115,53.15244,6.702484,4.0,118,
590,1,1,3758.67,6.76,116,53.152506,6.702457,4.0,119,
591,1,1,3766.55,6.85,116,53.152573,6.702431,3.7,120,
592,1,1,3774.32,6.93,116,53.152639,6.702408,3.5,122,
593,1,1,3781.73,6.99,116,53.152706,6.702388,3.3,122,
594,1,1,3788.79,7.04,117,53.152772,6.70237,3.0,122,
595,1,1,3796.0,7.09,117,53.152837,6.702352,2.8,123,
596,1,1,3803.23,7.11,117,53.152898,6.702327,2.6,124,
597,1,1,3810.23,7.11,117,53.152955,6.702293,2.4,125,
598,1,1,3816.99,7.1,117,53.153006,6.702243,2.2,125,
599,1,1,3823.45,7.04,118,53.15305,6.702177,2.0,124,
600,1,1,3830.11,6.96,118,53.153089,6.702105,1.9,125,
601,1,1,3836.56,6.86,118,53.153125,6.70204,1.7,125,
602,1,1,3842.2,6.72,118,53.153161,6.701991,1.6,125,
603,1,1,3847.22,6.57,118,53.153199,6.701957,1.5,125,
604,1,1,3847.22,6.39,118,53.153241,6.701929,1.3,122,
605,1,1,3847.22,5.34,118,53.153288,6.701905,1.2,122,
606,1,1,3853.53,5.49,119,53.153341,6.701883,1.0,121,
607,1,1,3859.77,5.58,119,53.153403,6.701864,0.7,122,
608,1,1,3866.22,5.77,119,53.15347,6.701852,0.5,122,
609,1,1,3866.22,6.01,119,53.15353,6.701861,0.3,123,
610,1,1,3882.28,5.98,119,53.15357,6.701905,0.1,123,
611,1,1,3892.12,5.77,120,53.153594,6.701978,0.1,123,
612,1,1,3897.89,5.8,120,53.153605,6.702069,0.0,122,
613,1,1,3903.6,5.82,120,53.153609,6.702171,0.0,121,
614,1,1,3909.9,6.32,120,53.15361,6.702279,0.0,123,
615,1,1,3916.92,6.81,120,53.153609,6.702391,0.0,124,
616,1,1,3924.55,7.3,121,53.15361,6.702505,0.0,124,
617,1,1,3932.56,7.54,121,53.153611,6.702621,0.1,124,
618,1,1,3940.66,7.67,121,53.153613,6.702737,0.2,126,
619,1,1,3948.61,7.7,121,53.153615,6.702854,0.3,127,
620,1,1,3956.4,7.67,122,53.153616,6.702969,0.4,129,
621,1,1,3964.05,7.6,122,53.153617,6.703084,0.4,130,
622,1,1,3971.57,7.54,122,53.153617,6.703197,0.5,131,
623,1,1,3979.05,7.47,122,53.153617,6.703308,0.6,131,
624,1,1,3986.5,7.43,123,53.153617,6.703418,0.6,131,
625,1,1,3993.86,7.36,123,53.153617,6.703527,0.5,131,
626,1,1,4001.16,7.29,123,53.153617,6.703633,0.4,130,
627,1,1,4008.35,7.24,123,53.153617,6.703739,0.3,130,
628,1,1,4015.45,7.2,124,53.153617,6.703843,0.2,129,
629,1,1,4022.48,7.15,124,53.153617,6.703946,0.2,129,
630,1,1,4029.4,7.11,124,53.153618,6.70405,0.1,130,
631,1,1,4036.28,7.08,124,53.153618,6.704155,0.0,130,
632,1,1,4043.16,7.06,124,53.153618,6.704261,-0.1,130,
633,1,1,4050.1,7.05,125,53.153618,6.704369,-0.2,133,
634,1,1,4057.17,7.06,125,53.153618,6.704477,-0.3,134,
635,1,1,4064.36,7.06,125,53.153618,6.704585,-0.4,135,
636,1,1,4071.61,7.06,125,53.153618,6.704694,-0.4,134,
637,1,1,4078.88,7.06,126,53.153618,6.704802,-0.5,134,
638,1,1,4086.1,7.07,126,53.153618,6.70491,-0.6,134,
639,1,1,4093.27,7.08,126,53.153618,6.705017,-0.7,135,
640,1,1,4100.4,7.1,126,53.153619,6.705124,-0.7,135,
641,1,1,4107.5,7.12,126,53.153619,6.70523,-0.7,134,
642,1,1,4114.59,7.14,127,53.153619,6.705337,-0.7,136,
643,1,1,4121.68,7.15,127,53.153619,6.705444,-0.7,136,
644,1,1,4128.81,7.16,127,53.153619,6.705552,-0.7,136,
645,1,1,4136.17,7.16,127,53.153619,6.705659,-0.7,137,
646,1,1,4143.49,7.16,128,53.15362,6.705766,-0.7,136,
647,1,1,4150.76,7.15,128,53.153621,6.705874,-0.7,134,
648,1,1,4157.92,7.14,128,53.153624,6.705981,-0.7,133,
649,1,1,4157.92,7.14,128,53.153628,6.706088,-0.7,134,
650,1,1,4157.92,7.15,128,53.153636,6.706198,-0.7,135,
651,1,1,4166.09,7.19,128,53.15365,6.706314,-0.8,136,
652,1,1,4174.52,7.25,129,53.153672,6.706436,-0.8,137,
653,1,1,4182.93,7.32,129,53.153705,6.706546,-0.9,138,
654,1,1,4182.93,7.39,129,53.15375,6.706627,-1.0,139,
655,1,1,4182.93,7.42,129,53.153803,6.706688,-1.1,140,
656,1,1,4190.23,7.45,129,53.15386,6.70674,-1.3,140,
657,1,1,4206.57,7.46,129,53.153916,6.706792,-1.4,141,
658,1,1,4227.33,7.48,130,53.153971,6.706847,-1.5,142,
659,1,1,4236.88,7.51,130,53.154027,6.706902,-1.7,145,
660,1,1,4244.19,7.52,130,53.154084,6.706957,-1.8,146,
661,1,1,4251.67,7.51,131,53.154142,6.707012,-1.9,147,
662,1,1,4259.23,7.46,131,53.154201,6.707066,-2.0,146,
663,1,1,4266.78,7.4,131,53.15426,6.70712,-1.9,147,
664,1,1,4274.28,7.36,131,53.15432,6.707175,-1.8,149,
665,1,1,4281.75,7.35,132,53.154379,6.707229,-1.7,150,
666,1,1,4289.25,7.36,132,53.154438,6.707284,-1.7,150,
667,1,1,4296.75,7.39,132,53.154497,6.707339,-1.6,150,
668,1,1,4304.25,7.42,132,53.154556,6.707394,-1.5,150,
669,1,1,4311.79,7.45,133,53.154615,6.707449,-1.5,147,
670,1,1,4319.36,7.47,133,53.154674,6.707504,-1.4,146,
671,1,1,4326.86,7.48,133,53.154733,6.707559,-1.3,144,
672,1,1,4334.3,7.48,133,53.154791,6.707612,-1.3,144,
673,1,1,4341.71,7.48,133,53.154849,6.707666,-1.2,146,
674,1,1,4349.08,7.47,134,53.154907,6.707718,-1.1,144,
675,1,1,4356.4,7.46,134,53.154965,6.70777,-1.0,143,
676,1,1,4363.69,7.44,134,53.155023,6.70782,-1.0,142,
677,1,1,4370.98,7.42,134,53.155081,6.70787,-1.1,142,
678,1,1,4378.47,7.4,135,53.155139,6.707918,-1.1,143,
679,1,1,4385.95,7.37,135,53.155197,6.707964,-1.1,142,
680,1,1,4393.43,7.34,135,53.155256,6.708008,-1.1,142,
681,1,1,4400.95,7.32,135,53.155316,6.708051,-1.1,142,
682,1,1,4400.95,7.29,135,53.155376,6.708091,-1.1,141,
683,1,1,4400.95,7.28,135,53.155438,6.708129,-1.1,142,
684,1,1,4408.54,7.27,136,53.155499,6.708167,-1.1,142,
685,1,1,4416.11,7.26,136,53.155562,6.708203,-1.1,142,
686,1,1,4423.71,7.26,136,53.155624,6.70824,-1.1,142,
687,1,1,4423.71,7.26,136,53.155687,6.708277,-1.1,141,
688,1,1,4423.71,7.28,136,53.15575,6.708313,-1.0,140,
689,1,1,4431.41,7.29,136,53.155813,6.708349,-1.0,142,
690,1,1,4439.06,7.31,137,53.155876,6.708383,-1.1,144,
691,1,1,4446.73,7.33,137,53.15594,6.708414,-1.3,144,
692,1,1,4450.71,7.35,137,53.156005,6.708442,-1.4,144,
693,1,1,4458.45,7.37,137,53.15607,6.708466,-1.6,144,
694,1,1,4466.17,7.38,138,53.156136,6.708486,-1.7,146,
695,1,1,4473.88,7.4,138,53.156202,6.708502,-1.9,146,
696,1,1,4481.58,7.41,138,53.156269,6.708513,-2.0,143,
697,1,1,4487.54,7.42,138,53.156336,6.708519,-2.2,143,
698,1,1,4495.22,7.43,138,53.156403,6.708521,-2.4,141,
699,1,1,4520.82,7.44,139,53.15647,6.708519,-2.5,141,
700,1,1,4538.17,7.45,139,53.156538,6.708514,-2.7,139,
701,1,1,4546.91,7.46,139,53.156605,6.708508,-2.9,138,
702,1,1,4554.38,7.47,140,53.156672,6.708501,-3.0,137,
703,1,1,4561.84,7.47,140,53.156739,6.708494,-3.0,137,
704,1,1,4569.25,7.47,140,53.156806,6.70849,-3.0,137,
705,1,1,4576.64,7.46,140,53.156872,6.708486,-3.0,137,
706,1,1,4584.0,7.45,141,53.156938,6.708483,-3.0,136,
707,1,1,4591.33,7.44,141,53.157003,6.708479,-3.0,135,
708,1,1,4598.63,7.43,141,53.157069,6.708475,-3.0,135,
709,1,1,4605.91,7.41,141,53.157135,6.70847,-3.0,134,
710,1,1,4613.21,7.4,142,53.157201,6.708464,-3.0,133,
711,1,1,4620.54,7.38,142,53.157267,6.708459,-3.0,132,
712,1,1,4627.92,7.38,142,53.157334,6.708455,-3.0,132,
713,1,1,4635.36,7.37,142,53.157401,6.708451,-3.0,131,
714,1,1,4642.81,7.38,142,53.157468,6.708442,-3.0,132,
715,1,1,4650.29,7.39,143,53.157535,6.708428,-3.0,132,
716,1,1,4657.77,7.4,143,53.157601,6.708409,-3.0,133,
717,1,1,4665.25,7.41,143,53.157667,6.708386,-3.0,133,
718,1,1,4672.75,7.43,143,53.157734,6.708362,-3.0,133,
719,1,1,4680.27,7.45,144,53.1578,6.708337,-3.0,134,
720,1,1,4687.73,7.47,144,53.157866,6.708311,-3.0,133,
721,1,1,4695.18,7.48,144,53.157932,6.708284,-3.0,133,
722,1,1,4702.73,7.5,144,53.157997,6.708257,-3.0,133,
723,1,1,4710.38,7.52,145,53.158063,6.70823,-3.0,133,
724,1,1,4718.05,7.53,145,53.158129,6.708202,-3.0,133,
725,1,1,4725.63,7.54,145,53.158195,6.708173,-3.0,133,
726,1,1,4733.09,7.54,145,53.158261,6.708145,-3.0,133,
727,1,1,4740.54,7.54,146,53.158328,6.708116,-3.0,134,
728,1,1,4748.04,7.54,146,53.158394,6.708087,-2.9,135,
729,1,1,4755.63,7.55,146,53.15846,6.708059,-2.9,135,
730,1,1,4763.25,7.57,146,53.158527,6.70803,-2.9,135,
731,1,1,4770.91,7.59,147,53.158594,6.708002,-2.8,136,
732,1,1,4778.62,7.6,147,53.158661,6.707973,-2.8,137,
733,1,1,4786.33,7.61,147,53.158728,6.707945,-2.7,138,
734,1,1,4794.04,7.62,147,53.158795,6.707918,-2.7,137,
735,1,1,4801.72,7.63,148,53.158863,6.70789,-2.7,136,
736,1,1,4809.63,7.65,148,53.15893,6.707862,-2.7,137,
737,1,1,4817.53,7.67,148,53.158998,6.707835,-2.7,138,
738,1,1,4825.43,7.69,148,53.159065,6.707807,-2.7,137,
739,1,1,4833.34,7.71,149,53.159133,6.70778,-2.7,136,
740,1,1,4833.34,7.72,149,53.1592,6.707752,-2.7,136,
741,1,1,4833.34,7.72,149,53.159267,6.707724,-2.7,137,
742,1,1,4841.16,7.72,149,53.159334,6.707697,-2.8,136,
743,1,1,4848.96,7.72,149,53.159401,6.707669,-2.8,136,
744,1,1,4856.75,7.71,149,53.159467,6.707641,-2.8,136,
745,1,1,4856.75,7.7,149,53.159533,6.707613,-2.9,136,
746,1,1,4856.75,7.68,149,53.159599,6.707585,-2.9,135,
747,1,1,4864.46,7.67,150,53.159665,6.707557,-2.9,136,
748,1,1,4872.18,7.65,150,53.159731,6.707529,-3.0,136,
749,1,1,4879.91,7.63,150,53.159797,6.707501,-3.0,135,
750,1,1,4885.99,7.62,150,53.159863,6.707474,-3.0,135,
751,1,1,4893.78,7.61,151,53.159929,6.707447,-3.0,134,
752,1,1,4901.57,7.6,151,53.159995,6.707421,-3.0,134,
753,1,1,4909.32,7.6,151,53.160061,6.707395,-3.0,134,
754,1,1,4917.05,7.59,151,53.160127,6.707369,-3.0,134,
755,1,1,4923.8,7.58,152,53.160194,6.707344,-3.0,133,
756,1,1,4931.45,7.58,152,53.16026,6.707318,-3.0,134,
757,1,1,4939.1,7.57,152,53.160325,6.70729,-3.0,135,
758,1,1,4946.76,7.56,152,53.16039,6.707262,-3.0,136,
759,1,1,4954.42,7.55,153,53.160455,6.707231,-3.0,136,
760,1,1,4961.52,7.54,153,53.160518,6.707197,-3.0,136,
761,1,1,4969.16,7.53,153,53.160581,6.707158,-3.0,136,
762,1,1,4976.83,7.52,153,53.160642,6.707111,-3.0,136,
763,1,1,4984.59,7.51,154,53.160701,6.707055,-3.0,136,
764,1,1,4992.38,7.51,154,53.160759,6.706996,-3.0,136,
765,1,1,4998.81,7.51,154,53.160818,6.706938,-3.0,136,
766,1,1,5006.51,7.51,154,53.160877,6.706883,-3.1,136,
767,1,1,5014.19,7.51,155,53.160936,6.70683,-3.1,135,
768,1,1,5021.87,7.51,155,53.160995,6.706777,-3.2,135,
769,1,1,5029.59,7.51,155,53.161055,6.706725,-3.3,136,
770,1,1,5036.14,7.52,155,53.161114,6.706672,-3.3,136,
771,1,1,5043.89,7.52,156,53.161173,6.706618,-3.3,136,
772,1,1,5051.65,7.53,156,53.161232,6.706563,-3.4,135,
773,1,1,5059.38,7.53,156,53.161291,6.706507,-3.4,135,
774,1,1,5067.14,7.53,156,53.161351,6.706452,-3.4,135,
775,1,1,5073.52,7.54,156,53.161411,6.706396,-3.4,134,
776,1,1,5081.42,7.55,157,53.161472,6.706342,-3.4,133,
777,1,1,5089.35,7.56,157,53.161533,6.706287,-3.4,132,
778,1,1,5097.25,7.58,157,53.161594,6.706233,-3.4,133,
779,1,1,5105.12,7.6,158,53.161655,6.706179,-3.4,131,
780,1,1,5111.27,7.61,158,53.161715,6.706124,-3.3,132,
781,1,1,5119.07,7.62,158,53.161775,6.706068,-3.3,133,
782,1,1,5126.86,7.63,158,53.161834,6.706012,-3.2,134,
783,1,1,5134.64,7.63,158,53.161893,6.705956,-3.1,134,
784,1,1,5142.46,7.64,159,53.161954,6.705903,-3.1,134,
785,1,1,5149.45,7.64,159,53.162016,6.705853,-3.0,134,
786,1,1,5157.34,7.64,159,53.162079,6.705806,-3.0,133,
787,1,1,5165.2,7.64,159,53.162142,6.70576,-3.0,133,
788,1,1,5173.1,7.64,160,53.162205,6.705714,-3.0,134,
789,1,1,5181.0,7.64,160,53.162268,6.705668,-3.0,134,
790,1,1,5187.5,7.65,160,53.162331,6.705622,-3.0,135,
791,1,1,5195.34,7.65,160,53.162394,6.705576,-3.0,136,
792,1,1,5203.18,7.65,161,53.162457,6.70553,-3.0,136,
793,1,1,5211.01,7.66,161,53.16252,6.705484,-3.0,135,
794,1,1,5218.81,7.66,161,53.162582,6.705439,-3.0,135,
795,1,1,5225.66,7.66,161,53.162645,6.705393,-3.0,135,
796,1,1,5233.43,7.65,162,53.162708,6.705347,-3.0,135,
797,1,1,5241.22,7.65,162,53.162771,6.705302,-3.0,133,
798,1,1,5249.03,7.64,162,53.162834,6.705256,-3.0,134,
799,1,1,5256.88,7.64,162,53.162897,6.70521,-3.0,134,
800,1,1,5263.65,7.64,163,53.162959,6.705164,-3.0,135,
801,1,1,5271.48,7.64,163,53.163022,6.705119,-3.0,134,
802,1,1,5279.33,7.64,163,53.163085,6.705073,-3.0,134,
803,1,1,5287.19,7.64,163,53.163148,6.705027,-3.0,133,
804,1,1,5295.02,7.64,164,53.16321,6.704981,-3.0,134,
805,1,1,5301.69,7.65,164,53.163273,6.704935,-2.9,133,
806,1,1,5309.55,7.65,164,53.163336,6.70489,-2.9,133,
807,1,1,5317.41,7.65,164,53.163399,6.704844,-2.8,133,
808,1,1,5325.24,7.66,165,53.163462,6.704798,-2.8,133,
809,1,1,5333.05,7.66,165,53.163525,6.704752,-2.7,133,
810,1,1,5339.86,7.66,165,53.163588,6.704705,-2.6,133,
811,1,1,5347.73,7.66,165,53.163651,6.704659,-2.6,132,
